Day,Time (HHMM),DirectSun (W/m2),DiffuseSun (W/m2)
6,336,0,0
6,337,0,0
6,338,0,0
6,339,0,0
6,340,0,0
6,341,0,0
6,342,0,0
6,343,0,0
6,344,0,0
6,345,0,0
6,346,0,0
6,347,0,0
6,348,0,0
6,349,0,0
6,350,0,0
6,351,0,0
6,352,0,0
6,353,0,0
6,354,0,0
6,355,0,0
6,356,0,0
6,357,0,0
6,358,0,0
6,359,0,0
6,400,0,0
6,401,0,0
6,402,0,0
6,403,0,0
6,404,0,0
6,405,0,0
6,406,0,0
6,407,0,0
6,408,0,0
6,409,0,0
6,410,0,0
6,411,0,0
6,412,0,0
6,413,0,0
6,414,0,0
6,415,0,0
6,416,0,0
6,417,0,0
6,418,0,0
6,419,0,0
6,420,0,0
6,421,0,0
6,422,0,0
6,423,0,0
6,424,0,0
6,425,0,0
6,426,0,0
6,427,0,0
6,428,0,0
6,429,0,0
6,430,0,0
6,431,0,0
6,432,0,0
6,433,0,0
6,434,0,0
6,435,0,0
6,436,0,0
6,437,0,0
6,438,0,0
6,439,0,0
6,440,0,0
6,441,0,0
6,442,0,0
6,443,0,0
6,444,0,0
6,445,0,0
6,446,0,0
6,447,0,0
6,448,0,0
6,449,0,0
6,450,0,0
6,451,0,0
6,452,0,0
6,453,0,0
6,454,0,0
6,455,0,0
6,456,0,0
6,457,0,0
6,458,0,0
6,459,0,0
6,500,0,0
6,501,0,0
6,502,0,0
6,503,0,0
6,504,0,0
6,505,0,0
6,506,0,0
6,507,0,0
6,508,0,0
6,509,0,0
6,510,0,0
6,511,0,0
6,512,0,0
6,513,0,0
6,514,0,0
6,515,0,0
6,516,0,0
6,517,0,0
6,518,0,0
6,519,0,0
6,520,0,0
6,521,0,0
6,522,0,0
6,523,0,0
6,524,0,0
6,525,0,0
6,526,0,0
6,527,0,0
6,528,0,0
6,529,0,0
6,530,0,0
6,531,0,0
6,532,0,0
6,533,0,0
6,534,0,0
6,535,0,0
6,536,0,0
6,537,0,0
6,538,0,0
6,539,0,0
6,540,0,0
6,541,0,0
6,542,0,0
6,543,0,0
6,544,0,0
6,545,0,0
6,546,0,0
6,547,0,0
6,548,0,0
6,549,0,0
6,550,0,0
6,551,0,0
6,552,0,0
6,553,0,0
6,554,0,0
6,555,0,0
6,556,0,0
6,557,0,0
6,558,0,0
6,559,0,0
6,600,0,0
6,601,0,0
6,602,0,0
6,603,0,0
6,604,0,0
6,605,0,0
6,606,0,0
6,607,0,0
6,608,0,0
6,609,0,1.11
6,610,0,1.29
6,611,0,1.45
6,612,0,1.55
6,613,0,1.79
6,614,0,2.12
6,615,0,2.45
6,616,0,2.79
6,617,0,3.14
6,618,0,3.49
6,619,0,3.99
6,620,0,4.65
6,621,0,5.37
6,622,0,6.05
6,623,0,6.76
6,624,0.45,7.47
6,625,0.5,8.21
6,626,0.51,8.86
6,627,0.48,9.47
6,628,0.49,10.12
6,629,0.49,10.87
6,630,0.49,11.66
6,631,0.48,12.1
6,632,0.48,13.34
6,633,0.55,14.66
6,634,0.6,15.6
6,635,0.64,16.44
6,636,0.71,17
6,637,1.55,17.6
6,638,5.89,18.92
6,639,9.51,20.64
6,640,17.39,22.4
6,641,36.03,24.41
6,642,61.53,26.29
6,643,60.3,27.95
6,644,40.24,29.51
6,645,16,30.92
6,646,15.6,31.81
6,647,8.98,33.62
6,648,38.44,36.86
6,649,105.62,40.15
6,650,141.4,43.77
6,651,152.83,49.2
6,652,161.15,56.04
6,653,170.57,61.02
6,654,178.89,62.74
6,655,181.07,62.33
6,656,189.43,60.66
6,657,206.94,59.45
6,658,217.48,59.41
6,659,222.14,60.17
6,700,220.5,60.84
6,701,227.53,61.05
6,702,219.64,61.93
6,703,171.79,63.61
6,704,103.9,65.09
6,705,108.54,66.07
6,706,159.76,67.09
6,707,235.54,68.07
6,708,234.12,68.23
6,709,156.95,67.68
6,710,164.53,68.49
6,711,106.62,71.13
6,712,162.12,74.38
6,713,198.52,77.11
6,714,261.17,78.8
6,715,298.18,80.32
6,716,75.4,80.49
6,717,8.21,80.64
6,718,109.64,84.83
6,719,20.09,92.47
6,720,2.53,99.82
6,721,1.84,103.29
6,722,3.66,106.97
6,723,75.24,115.78
6,724,24.98,126.85
6,725,14.44,132.88
6,726,48.58,133.05
6,727,223.63,134.87
6,728,22.54,137.51
6,729,123.13,140.5
6,730,283.88,141.59
6,731,223.49,140.54
6,732,347.56,142.48
6,733,338.2,143.33
6,734,176.57,138.79
6,735,38.01,131.4
6,736,32.77,130.05
6,737,13.21,132.58
6,738,177.52,137.75
6,739,112.96,143.2
6,740,62.77,142.19
6,741,252.72,138.16
6,742,90.14,128.72
6,743,36.89,122.67
6,744,9.87,120.29
6,745,9.16,122.2
6,746,5.18,122.98
6,747,34.72,128
6,748,37.97,135.71
6,749,34.03,143.58
6,750,335.82,158.57
6,751,470.09,175.27
6,752,484.01,183.22
6,753,497.5,176.76
6,754,487.84,156.79
6,755,480.64,138.86
6,756,473.98,129.99
6,757,479.94,126.07
6,758,485.38,123.32
6,759,499.83,119.26
6,800,534.02,116.3
6,801,534.91,114.54
6,802,544.33,113.74
6,803,549.68,113.37
6,804,549.67,114.36
6,805,537.63,119.99
6,806,545.67,127.25
6,807,540.75,125.14
6,808,558.15,122.9
6,809,572.82,122.63
6,810,582.08,121.65
6,811,584.55,119.37
6,812,581.12,118.26
6,813,582.41,118.73
6,814,587.18,119.24
6,815,590.53,119.78
6,816,594.36,120.59
6,817,595.17,121.14
6,818,600.23,121.15
6,819,610.65,121.74
6,820,623.75,121.75
6,821,631.02,120.63
6,822,630.5,120.15
6,823,632.86,121.3
6,824,634.29,124.99
6,825,205.09,127.33
6,826,296.18,136.05
6,827,644.38,159.6
6,828,654.13,173.54
6,829,622.63,161.9
6,830,648.83,144.76
6,831,658.58,134.89
6,832,658.74,130.57
6,833,666.75,129.55
6,834,672.9,129.26
6,835,669.3,127.9
6,836,673.85,127.6
6,837,679.55,128.94
6,838,678.29,130.79
6,839,684.56,133.4
6,840,692.39,132.54
6,841,692.2,130.35
6,842,697.53,130.72
6,843,702.86,131.52
6,844,707.49,130.68
6,845,701.14,128.75
6,846,703.96,128.78
6,847,708.91,129.87
6,848,715.4,131.7
6,849,713.36,133.56
6,850,716.32,134.05
6,851,719.57,132.4
6,852,721.24,131.67
6,853,728.8,133.21
6,854,722.89,137.37
6,855,631.02,151.1
6,856,633.24,161.74
6,857,728.16,153.34
6,858,734.47,142.91
6,859,698.56,141.77
6,900,724.68,148.09
6,901,666.44,150.2
6,902,718.33,139.73
6,903,732.29,139.04
6,904,682.03,146.96
6,905,721.15,152.5
6,906,742.88,152.73
6,907,758.37,147.08
6,908,757.27,140.34
6,909,715.03,138.37
6,910,756.47,138.18
6,911,761.79,144.58
6,912,756.68,146.02
6,913,770.18,143.18
6,914,771.46,141.19
6,915,771.45,139.17
6,916,768.85,136.6
6,917,768.5,136.58
6,918,712.86,139.44
6,919,753.26,136.21
6,920,763.57,138.13
6,921,773.44,133.67
6,922,763.13,137.94
6,923,544.65,153.64
6,924,714.95,138.42
6,925,737.28,144.2
6,926,774.44,135.6
6,927,776.58,133.52
6,928,767.1,134.44
6,929,770.21,136.31
6,930,785.85,134.37
6,931,788.15,133.19
6,932,797.25,132.66
6,933,801.41,132.21
6,934,806.31,131.99
6,935,808.88,131.24
6,936,811.23,130.38
6,937,818.01,129.84
6,938,816.6,130.21
6,939,813.48,130.75
6,940,811.25,131.01
6,941,812.2,130.9
6,942,809.84,130.63
6,943,810.82,130.51
6,944,812.34,130.85
6,945,810.61,131.14
6,946,814.2,131.08
6,947,816.28,130.98
6,948,818.62,131.03
6,949,822.69,130.85
6,950,824.21,130.81
6,951,824.5,131.09
6,952,823.99,131.45
6,953,824.26,131.71
6,954,827.45,132.27
6,955,829.75,132.83
6,956,826.45,133.77
6,957,824.33,134.34
6,958,821.22,135.02
6,959,821.77,135.63
6,1000,819.95,135.75
6,1001,823.73,135.51
6,1002,827.29,134.82
6,1003,827.88,133.76
6,1004,831.24,133.04
6,1005,835.22,132.32
6,1006,836.69,132.35
6,1007,839.67,132.4
6,1008,839.53,132.7
6,1009,839.97,133.04
6,1010,840.61,133.27
6,1011,834.48,133.92
6,1012,844.13,133.99
6,1013,845.65,134.07
6,1014,845.86,134.13
6,1015,840.24,134.49
6,1016,841.56,135.23
6,1017,840.22,135.68
6,1018,841.68,135.73
6,1019,847.11,135.66
6,1020,846.63,135.41
6,1021,851.5,134.78
6,1022,852.26,133.72
6,1023,854.93,133.17
6,1024,860.53,133.06
6,1025,867.83,132.76
6,1026,869.6,132.23
6,1027,865.96,132.17
6,1028,865.97,132.64
6,1029,865.64,133.29
6,1030,865.15,133.47
6,1031,866.07,133.71
6,1032,865.29,133.8
6,1033,867.28,133.58
6,1034,867.05,133.54
6,1035,860.41,134.37
6,1036,861.02,134.65
6,1037,869.68,134.26
6,1038,872.08,133.7
6,1039,873.09,133.84
6,1040,871.99,134.23
6,1041,872.42,135.17
6,1042,872.99,135.29
6,1043,874.95,135.24
6,1044,873.79,135.18
6,1045,873.39,135.38
6,1046,872.55,135.66
6,1047,867.68,136.08
6,1048,863.87,137.24
6,1049,864.21,138.07
6,1050,867.96,137.69
6,1051,863.79,138.28
6,1052,866.56,139.12
6,1053,863.43,139.32
6,1054,862.45,139.4
6,1055,860.46,139.81
6,1056,853.99,140.68
6,1057,853.82,141.58
6,1058,868.06,140.5
6,1059,871.42,139.16
6,1100,868.44,139.51
6,1101,869.07,140.31
6,1102,872.96,140.43
6,1103,871.92,140.85
6,1104,869.5,141.4
6,1105,870.19,141.4
6,1106,869.51,141.66
6,1107,873.82,142
6,1108,871.38,142.47
6,1109,872.25,142.52
6,1110,876.87,141.31
6,1111,878.4,139.67
6,1112,886.66,138.82
6,1113,891.71,138.1
6,1114,893.05,137.9
6,1115,893.14,138.23
6,1116,893.88,138.13
6,1117,892.31,138.26
6,1118,891.04,138.53
6,1119,890,139.46
6,1120,893.06,139.73
6,1121,884.95,139.99
6,1122,881.13,140.21
6,1123,889.24,139.94
6,1124,884.96,139.86
6,1125,885.62,140.47
6,1126,881.65,141.07
6,1127,878.65,141.2
6,1128,880.66,141.04
6,1129,886.17,140.44
6,1130,897.38,139.55
6,1131,893.65,139.4
6,1132,886.44,139.97
6,1133,881.02,140.84
6,1134,885,141.37
6,1135,884.79,142.11
6,1136,871.03,143.36
6,1137,881.74,143.02
6,1138,887.86,142.32
6,1139,886.53,141.79
6,1140,884.17,141.68
6,1141,881.39,142.32
6,1142,879.12,142.93
6,1143,881.38,143.3
6,1144,878.42,143.27
6,1145,873.92,143.17
6,1146,881.19,143.46
6,1147,886.98,142.44
6,1148,889.24,141.63
6,1149,883.61,141.53
6,1150,886.18,141.42
6,1151,894.68,140.4
6,1152,899.1,139
6,1153,893.77,139.52
6,1154,890.9,140.08
6,1155,889.24,140.04
6,1156,894.6,139.53
6,1157,897.4,138.91
6,1158,896.75,138.67
6,1159,905.2,138.49
6,1200,904.12,138.63
6,1201,900.32,139.31
6,1202,898.85,139.42
6,1203,895.76,140.21
6,1204,897.43,140.55
6,1205,898.19,141.21
6,1206,898.44,141.44
6,1207,897.01,142.1
6,1208,890.99,142.86
6,1209,888.11,143.66
6,1210,891.15,143.63
6,1211,898.54,143.62
6,1212,892.85,143.95
6,1213,888.73,144.6
6,1214,886.88,144.73
6,1215,899.45,143.18
6,1216,899.68,142.49
6,1217,896.83,142.27
6,1218,895.89,142.34
6,1219,899.76,142.17
6,1220,900.5,141.37
6,1221,899.93,140.52
6,1222,898.98,141.05
6,1223,898.94,141.87
6,1224,896.46,142.47
6,1225,894.2,142.56
6,1226,898.59,142.55
6,1227,898.67,141.61
6,1228,908.55,140.35
6,1229,911.74,139.8
6,1230,909.27,139.37
6,1231,908.05,139.24
6,1232,910.41,139.07
6,1233,905.36,140
6,1234,907.53,140.39
6,1235,906.44,140.68
6,1236,901.57,140.66
6,1237,907.38,139.91
6,1238,908.95,139.57
6,1239,906.34,140.17
6,1240,901.92,141.2
6,1241,903.11,141.67
6,1242,900.04,142.53
6,1243,895.92,142.75
6,1244,897.7,142.59
6,1245,900.74,142.96
6,1246,901.52,143.44
6,1247,902.67,143.53
6,1248,898.49,143.66
6,1249,894.63,143.43
6,1250,904.84,142.03
6,1251,901.14,142.96
6,1252,891.85,145.31
6,1253,891.89,145.04
6,1254,894.67,144.06
6,1255,901.73,142.7
6,1256,899.86,142.86
6,1257,891.79,144.31
6,1258,886.21,145.17
6,1259,885.68,144.71
6,1300,889.21,144.24
6,1301,884.38,146.27
6,1302,879.48,146.96
6,1303,876.62,147.62
6,1304,883.27,146.13
6,1305,889.99,144.49
6,1306,893.23,143.84
6,1307,896.52,143.46
6,1308,891.35,144.38
6,1309,892.13,144.46
6,1310,895.28,143.54
6,1311,895.88,143.2
6,1312,890.22,143.82
6,1313,885.39,144.56
6,1314,883.8,145.63
6,1315,887.57,144.41
6,1316,884.11,145.38
6,1317,885.43,145.02
6,1318,887.42,144.42
6,1319,884.09,144.67
6,1320,882.13,145.13
6,1321,878.76,145.61
6,1322,878.33,145.46
6,1323,879.77,145.11
6,1324,880.95,145.16
6,1325,886.04,144.6
6,1326,888.12,143.15
6,1327,886.75,142.87
6,1328,887.42,142.52
6,1329,885.47,143.01
6,1330,884.73,142.75
6,1331,884.69,142.83
6,1332,883.95,143.29
6,1333,886.19,142.61
6,1334,880.8,143.61
6,1335,882.05,143.24
6,1336,882.04,143.64
6,1337,885.55,142.56
6,1338,882.43,142.97
6,1339,882.92,143.42
6,1340,878.25,144.44
6,1341,878.94,144.05
6,1342,876.82,143.93
6,1343,878.31,143.4
6,1344,877.91,142.91
6,1345,878.78,143.02
6,1346,874.75,143.39
6,1347,871.94,143.52
6,1348,876.67,142.31
6,1349,880.97,141.89
6,1350,881.92,141.73
6,1351,880.02,141.92
6,1352,877.58,143.76
6,1353,874.3,143.85
6,1354,873.83,143.45
6,1355,875.72,142.75
6,1356,871.14,143.77
6,1357,869.15,143.23
6,1358,870.19,142.55
6,1359,866.78,142.07
6,1400,864.71,142.57
6,1401,865.84,142.01
6,1402,865.64,141.51
6,1403,865.64,140.57
6,1404,866.63,140.09
6,1405,869.29,139.91
6,1406,865.22,140.63
6,1407,863.55,140.99
6,1408,858.51,141.84
6,1409,861.79,141.15
6,1410,861.43,141.11
6,1411,864.99,140.93
6,1412,865.1,140.76
6,1413,872.21,138.56
6,1414,878.46,137.09
6,1415,874.72,137.16
6,1416,864.59,138.56
6,1417,872.28,137.15
6,1418,872.24,136.46
6,1419,868.6,136.97
6,1420,866.65,136.95
6,1421,868.27,136.34
6,1422,866.23,136.2
6,1423,867.04,136.82
6,1424,867.33,136.75
6,1425,866.67,136.42
6,1426,866.85,135.58
6,1427,865.41,136.04
6,1428,864.91,135.9
6,1429,864.96,135.95
6,1430,862.83,136.47
6,1431,859.95,137.08
6,1432,858.58,137.36
6,1433,858.65,137.53
6,1434,856.57,137.12
6,1435,858.93,136.06
6,1436,859.91,135.67
6,1437,860.46,135.49
6,1438,859.65,135.67
6,1439,857.39,136.48
6,1440,853.73,137.02
6,1441,856.51,136.26
6,1442,854.04,136.45
6,1443,852.88,136.51
6,1444,849.71,137.29
6,1445,849.89,138.02
6,1446,839.38,138.68
6,1447,838.14,138.02
6,1448,839.96,138.52
6,1449,832.69,139.05
6,1450,839.56,138.18
6,1451,836.78,138.5
6,1452,833.63,138.45
6,1453,834.52,138.38
6,1454,839.9,138.48
6,1455,830.04,139.78
6,1456,824.81,139.74
6,1457,821.38,140.62
6,1458,818.16,140.62
6,1459,820.27,140.18
6,1500,825.71,139.61
6,1501,817.35,140.18
6,1502,814.9,139.93
6,1503,820.92,139.01
6,1504,817.25,139.03
6,1505,812.42,139.82
6,1506,819.92,138.83
6,1507,828.58,137.41
6,1508,824.34,138.87
6,1509,821.49,138.82
6,1510,818.53,139.41
6,1511,816.66,139.4
6,1512,819.53,138.11
6,1513,821.48,137.6
6,1514,812.94,138.53
6,1515,805.73,139.78
6,1516,805.12,140.63
6,1517,798.82,141.74
6,1518,800.8,141.41
6,1519,806.01,140.42
6,1520,807.02,139.77
6,1521,798.13,141.63
6,1522,787.69,143.17
6,1523,780.55,143.66
6,1524,784.36,142.17
6,1525,789.07,140.88
6,1526,783.41,141.5
6,1527,776.71,142
6,1528,784.34,140.05
6,1529,787.55,139.33
6,1530,778.13,140.15
6,1531,782.55,139.39
6,1532,776.72,139.6
6,1533,766.09,140.6
6,1534,763.54,140.6
6,1535,759.44,140.69
6,1536,760.98,141.31
6,1537,756.27,141.21
6,1538,755.31,140.14
6,1539,751.31,139.85
6,1540,746.67,140.62
6,1541,747.56,140.62
6,1542,747.46,140.93
6,1543,746.11,140.65
6,1544,749.5,139.65
6,1545,748.05,139.87
6,1546,745.5,140.21
6,1547,745.77,139.6
6,1548,744.7,139.38
6,1549,742.47,138.83
6,1550,740.01,138.59
6,1551,735.55,138.53
6,1552,734.5,138.26
6,1553,731.68,138.28
6,1554,734.71,137.87
6,1555,734.08,137.75
6,1556,727.37,138.22
6,1557,722.6,138.34
6,1558,719.42,137.98
6,1559,719.02,137.51
6,1600,714.88,137.58
6,1601,713.43,137.63
6,1602,709.76,137.46
6,1603,706.46,137.55
6,1604,703.94,138.09
6,1605,699.15,138.17
6,1606,692.29,138.16
6,1607,687.94,137.93
6,1608,689.21,137.47
6,1609,690.05,136.77
6,1610,687.26,136.95
6,1611,685.11,136.07
6,1612,680.68,135.77
6,1613,678.33,135.36
6,1614,674.02,134.87
6,1615,672.57,134.53
6,1616,668.52,133.92
6,1617,670.82,133.38
6,1618,671.73,133.11
6,1619,668.75,132.71
6,1620,666.05,132.32
6,1621,663.16,131.7
6,1622,660.76,131.08
6,1623,659.45,130.71
6,1624,658.8,129.81
6,1625,652.52,129.6
6,1626,650.23,128.72
6,1627,651.62,128.32
6,1628,651.44,127.75
6,1629,648.9,127.29
6,1630,645.56,126.91
6,1631,640.51,126.33
6,1632,639.21,126
6,1633,638.94,125.24
6,1634,635.4,124.57
6,1635,629.58,123.95
6,1636,621.65,123.82
6,1637,622.53,123.19
6,1638,620.93,122.6
6,1639,616.59,122.35
6,1640,612.83,121.6
6,1641,613.64,120.54
6,1642,613.14,119.83
6,1643,609.87,119.21
6,1644,603.69,118.59
6,1645,605,117.91
6,1646,602.89,117.23
6,1647,596.2,116.61
6,1648,592.68,116
6,1649,589.43,115.18
6,1650,586.39,114.51
6,1651,586.22,113.88
6,1652,582.57,113.19
6,1653,582.68,112.48
6,1654,581.1,111.78
6,1655,581.75,111.21
6,1656,580.15,110.47
6,1657,576.59,109.77
6,1658,575.55,109.12
6,1659,572,108.34
6,1700,565.79,107.67
6,1701,564.6,106.97
6,1702,562.03,106.26
6,1703,558.4,105.68
6,1704,555.94,104.95
6,1705,552.52,104.12
6,1706,546.76,103.42
6,1707,542.45,102.84
6,1708,541.29,102.21
6,1709,535.82,101.19
6,1710,526.32,100.35
6,1711,521.54,99.67
6,1712,518.8,98.98
6,1713,515.82,98.23
6,1714,510.56,97.46
6,1715,510.01,96.69
6,1716,507.35,96.11
6,1717,500.65,95.32
6,1718,498.53,94.74
6,1719,497.05,94.07
6,1720,493.09,93.29
6,1721,485.75,92.5
6,1722,483.98,91.66
6,1723,482.61,90.92
6,1724,475.13,90.01
6,1725,465.41,89.13
6,1726,460.57,88.42
6,1727,458.52,87.69
6,1728,451.36,86.74
6,1729,449.38,85.83
6,1730,443.4,85
6,1731,443.2,84.17
6,1732,437.14,83.16
6,1733,429.77,82.34
6,1734,422.59,81.51
6,1735,418.18,80.58
6,1736,411.74,79.58
6,1737,400.45,78.54
6,1738,395.17,77.46
6,1739,392.02,76.44
6,1740,387.62,75.56
6,1741,380.87,74.66
6,1742,373.93,73.76
6,1743,366.8,72.92
6,1744,360.38,71.97
6,1745,353.64,71.11
6,1746,348.17,70.17
6,1747,337.21,69.2
6,1748,332.48,68.21
6,1749,326.35,67.1
6,1750,322.72,66.05
6,1751,317.05,65.09
6,1752,310.8,64.09
6,1753,302.93,63.1
6,1754,295.12,62.02
6,1755,289.9,60.98
6,1756,281.78,59.93
6,1757,274.73,58.93
6,1758,270.63,57.88
6,1759,265.99,56.88
6,1800,256.36,55.79
6,1801,246.95,54.55
6,1802,237.39,53.39
6,1803,229.96,52.29
6,1804,223.15,51.18
6,1805,215.27,49.99
6,1806,205.72,48.85
6,1807,196.56,47.52
6,1808,188.76,46.27
6,1809,181.55,44.99
6,1810,174.23,43.8
6,1811,167.58,42.57
6,1812,158.64,41.3
6,1813,149.15,39.96
6,1814,142.19,38.65
6,1815,134.68,37.35
6,1816,124.87,36.09
6,1817,116.94,34.81
6,1818,109.12,33.53
6,1819,101.44,32.2
6,1820,93.04,30.91
6,1821,85.56,29.61
6,1822,79.95,28.36
6,1823,75.37,27.18
6,1824,68.23,26.11
6,1825,61.41,25.01
6,1826,53.72,23.86
6,1827,31.03,22.64
6,1828,9.42,21.38
6,1829,1.67,20.11
6,1830,0.98,18.9
6,1831,0.52,17.67
6,1832,0.3,16.47
6,1833,0.06,15.3
6,1834,0,14.02
6,1835,0,12.68
6,1836,0,10.47
6,1837,0,9.27
6,1838,0,8.26
6,1839,0,7.46
6,1840,0,6.56
6,1841,0,5.81
6,1842,0,5.16
6,1843,0,4.47
6,1844,0,3.81
6,1845,0,3.17
6,1846,0,2.56
6,1847,0,2.08
6,1848,0,1.69
6,1849,0,1.39
6,1850,0,1.09
6,1851,0,0
6,1852,0,0
6,1853,0,0
6,1854,0,0
6,1855,0,0
6,1856,0,0
6,1857,0,0
6,1858,0,0
6,1859,0,0
6,1900,0,0
6,1901,0,0
6,1902,0,0
6,1903,0,0
6,1904,0,0
6,1905,0,0
6,1906,0,0
6,1907,0,0
6,1908,0,0
6,1909,0,0
6,1910,0,0
6,1911,0,0
6,1912,0,0
6,1913,0,0
6,1914,0,0
6,1915,0,0
6,1916,0,0
6,1917,0,0
6,1918,0,0
6,1919,0,0
6,1920,0,0
6,1921,0,0
6,1922,0,0
6,1923,0,0
6,1924,0,0
6,1925,0,0
6,1926,0,0
6,1927,0,0
6,1928,0,0
6,1929,0,0
6,1930,0,0
6,1931,0,0
6,1932,0,0
6,1933,0,0
6,1934,0,0
6,1935,0,0
6,1936,0,0
6,1937,0,0
6,1938,0,0
6,1939,0,0
6,1940,0,0
6,1941,0,0
6,1942,0,0
6,1943,0,0
6,1944,0,0
6,1945,0,0
6,1946,0,0
6,1947,0,0
6,1948,0,0
6,1949,0,0
6,1950,0,0
6,1951,0,0
6,1952,0,0
6,1953,0,0
6,1954,0,0
6,1955,0,0
6,1956,0,0
6,1957,0,0
6,1958,0,0
6,1959,0,0
6,2000,0,0
6,2001,0,0
6,2002,0,0
6,2003,0,0
6,2004,0,0
6,2005,0,0
6,2006,0,0
6,2007,0,0
6,2008,0,0
6,2009,0,0
6,2010,0,0
6,2011,0,0
6,2012,0,0
6,2013,0,0
6,2014,0,0
6,2015,0,0
6,2016,0,0
6,2017,0,0
6,2018,0,0
6,2019,0,0
6,2020,0,0
6,2021,0,0
6,2022,0,0
6,2023,0,0
6,2024,0,0
6,2025,0,0
6,2026,0,0
6,2027,0,0
6,2028,0,0
6,2029,0,0
6,2030,0,0
6,2031,0,0
6,2032,0,0
6,2033,0,0
6,2034,0,0
6,2035,0,0
6,2036,0,0
6,2037,0,0
6,2038,0,0
6,2039,0,0
6,2040,0,0
6,2041,0,0
6,2042,0,0
6,2043,0,0
6,2044,0,0
6,2045,0,0
6,2046,0,0
6,2047,0,0
6,2048,0,0
6,2049,0,0
6,2050,0,0
6,2051,0,0
6,2052,0,0
6,2053,0,0
6,2054,0,0
6,2055,0,0
6,2056,0,0
6,2057,0,0
6,2058,0,0
6,2059,0,0
6,2100,0,0
6,2101,0,0
6,2102,0,0
6,2103,0,0
6,2104,0,0
6,2105,0,0
6,2106,0,0
6,2107,0,0
6,2108,0,0
6,2109,0,0
6,2110,0,0
6,2111,0,0
6,2112,0,0
6,2113,0,0
6,2114,0,0
6,2115,0,0
6,2116,0,0
6,2117,0,0
6,2118,0,0
6,2119,0,0
6,2120,0,0
6,2121,0,0
6,2122,0,0
6,2123,0,0
6,2124,0,0
6,2125,0,0
6,2126,0,0
6,2127,0,0
6,2128,0,0
6,2129,0,0
6,2130,0,0
6,2131,0,0
6,2132,0,0
6,2133,0,0
6,2134,0,0
6,2135,0,0
6,2136,0,0
6,2137,0,0
6,2138,0,0
6,2139,0,0
6,2140,0,0
6,2141,0,0
6,2142,0,0
6,2143,0,0
6,2144,0,0
6,2145,0,0
6,2146,0,0
6,2147,0,0
6,2148,0,0
6,2149,0,0
6,2150,0,0
6,2151,0,0
6,2152,0,0
6,2153,0,0
6,2154,0,0
6,2155,0,0
6,2156,0,0
6,2157,0,0
6,2158,0,0
6,2159,0,0
6,2200,0,0
6,2201,0,0
6,2202,0,0
6,2203,0,0
6,2204,0,0
6,2205,0,0
6,2206,0,0
6,2207,0,0
6,2208,0,0
6,2209,0,0
6,2210,0,0
6,2211,0,0
6,2212,0,0
6,2213,0,0
6,2214,0,0
6,2215,0,0
6,2216,0,0
6,2217,0,0
6,2218,0,0
6,2219,0,0
6,2220,0,0
6,2221,0,0
6,2222,0,0
6,2223,0,0
6,2224,0,0
6,2225,0,0
6,2226,0,0
6,2227,0,0
6,2228,0,0
6,2229,0,0
6,2230,0,0
6,2231,0,0
6,2232,0,0
6,2233,0,0
6,2234,0,0
6,2235,0,0
6,2236,0,0
6,2237,0,0
6,2238,0,0
6,2239,0,0
6,2240,0,0
6,2241,0,0
6,2242,0,0
6,2243,0,0
6,2244,0,0
6,2245,0,0
6,2246,0,0
6,2247,0,0
6,2248,0,0
6,2249,0,0
6,2250,0,0
6,2251,0,0
6,2252,0,0
6,2253,0,0
6,2254,0,0
6,2255,0,0
6,2256,0,0
6,2257,0,0
6,2258,0,0
6,2259,0,0
6,2300,0,0
6,2301,0,0
6,2302,0,0
6,2303,0,0
6,2304,0,0
6,2305,0,0
6,2306,0,0
6,2307,0,0
6,2308,0,0
6,2309,0,0
6,2310,0,0
6,2311,0,0
6,2312,0,0
6,2313,0,0
6,2314,0,0
6,2315,0,0
6,2316,0,0
6,2317,0,0
6,2318,0,0
6,2319,0,0
6,2320,0,0
6,2321,0,0
6,2322,0,0
6,2323,0,0
6,2324,0,0
6,2325,0,0
6,2326,0,0
6,2327,0,0
6,2328,0,0
6,2329,0,0
6,2330,0,0
6,2331,0,0
6,2332,0,0
6,2333,0,0
6,2334,0,0
6,2335,0,0
6,2336,0,0
6,2337,0,0
6,2338,0,0
6,2339,0,0
6,2340,0,0
6,2341,0,0
6,2342,0,0
6,2343,0,0
6,2344,0,0
6,2345,0,0
6,2346,0,0
6,2347,0,0
6,2348,0,0
6,2349,0,0
6,2350,0,0
6,2351,0,0
6,2352,0,0
6,2353,0,0
6,2354,0,0
6,2355,0,0
6,2356,0,0
6,2357,0,0
6,2358,0,0
6,2359,0,0
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,7,0,0
7,8,0,0
7,9,0,0
7,10,0,0
7,11,0,0
7,12,0,0
7,13,0,0
7,14,0,0
7,15,0,0
7,16,0,0
7,17,0,0
7,18,0,0
7,19,0,0
7,20,0,0
7,21,0,0
7,22,0,0
7,23,0,0
7,24,0,0
7,25,0,0
7,26,0,0
7,27,0,0
7,28,0,0
7,29,0,0
7,30,0,0
7,31,0,0
7,32,0,0
7,33,0,0
7,34,0,0
7,35,0,0
7,36,0,0
7,37,0,0
7,38,0,0
7,39,0,0
7,40,0,0
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
